playerName,freeThrowsMade,points,plusMinusPoints,fieldGoalsMade,PER,turnovers,USG%,gamesPlayed,reboundsDefensive,minutes,assists,Actual_AllStar,Predicted_AllStar,Prediction_Confidence
Maurice Harkless,88,586,157,193,12.406186374749945,50,14.988250370273947,82,191,1799.6,133,0,0,0.0
Landry Shamet,153,1025,67,436,15.061040971315238,153,24.946463352082425,66,306,2067.3,140,0,0,1.72
Andrew Wiggins,58,304,110,102,13.57604028601325,57,13.345952445201476,42,115,1146.8,165,0,0,0.0
Stephen Curry,0,0,-4,0,-10.73375,0,0.0,3,0,1.6,0,0,0,0.0
Terrence Ross,129,986,347,344,19.83271609737136,123,21.01536621740245,72,170,2058.1,385,0,0,5.93
Cody Zeller,57,504,-5,166,13.023011857707507,61,17.25496035617894,65,87,1265.0,106,0,0,0.0
Chris Johnson,14,194,-172,75,11.402010770059237,22,8.933502120029116,81,140,928.5,50,0,0,0.0
Darius Bazley,1,7,-7,3,5.0808888888888895,1,11.58848088281654,13,3,36.0,0,0,0,0.0
Jerry Stackhouse,8,17,3,4,12.333181818181812,2,27.51548042653724,29,5,35.2,0,0,0,0.0
Tyler Cook,42,150,90,49,15.456989247311826,25,16.67576061809769,42,32,446.4,57,0,0,0.36
Steve Novak,57,324,-80,115,9.922623727623725,46,13.709799217417698,48,126,1139.6,40,0,0,0.0
Kenyon Martin,0,0,-2,0,0.4235294117647052,0,27.182113664227103,5,0,1.7,0,0,0,0.0
Quentin Richardson,146,1046,74,377,17.02994738100933,92,20.94368515473836,77,382,2090.5,109,0,0,0.29
Tim Frazier,1,45,-57,18,12.350666666666667,5,10.842326261546123,31,30,201.0,16,0,0,0.0
Harrison Barnes,78,598,36,209,15.098888353413656,34,22.20796606092782,42,143,1245.0,92,0,0,0.0
Eric Gordon,0,20,-9,9,15.26218487394958,3,9.910062721723806,29,16,71.4,2,0,0,0.0
Pascal Siakam,349,1145,159,335,19.58477507029053,82,20.053117155362767,68,286,2134.0,135,0,0,17.07
Robert Williams III,150,760,384,257,15.03974036741284,72,13.71999474795918,82,498,2291.7,104,0,0,8.16
Ricky Rubio,17,140,-45,55,14.674386984311443,20,17.387318007193414,18,15,344.2,36,0,0,0.0
Jae Crowder,4,42,40,19,7.110010176390773,4,9.07915666905557,66,59,294.8,16,0,0,0.0
Sean Kilpatrick,27,189,-153,67,12.036577809798269,43,25.140886132604145,65,33,416.4,59,0,0,0.12
Trent Forrest,10,96,30,33,13.267039243167485,14,15.717896944016276,48,46,285.4,25,0,0,0.0
Tyler Johnson,16,86,-5,35,12.905680713128037,23,20.970378498915576,24,47,246.8,10,0,0,0.0
JJ Redick,29,372,-1,145,13.314846287703013,46,15.324275870406098,70,155,1034.4,84,0,0,0.0
Luke Harangody,240,1260,-91,484,25.45097647322428,213,24.179320690064365,63,592,2231.5,415,0,0,25.9
Rob Edwards,20,465,-16,185,14.325706151142354,103,16.962184827286897,47,197,1422.5,255,0,0,0.0
Kelly Oubre Jr.,112,593,100,197,12.793375636195387,53,17.12624912594411,79,107,1512.9,102,0,0,0.0
Frank Mason III,1,7,-33,3,4.0676881720430105,3,18.807653957551874,2,10,37.2,3,0,0,0.0
Jermaine O'Neal,5,25,-13,10,12.278000000000004,4,8.761680885562349,28,23,122.0,3,0,0,0.0
Terrence Ross,41,231,35,78,14.422852052451535,28,12.589320461510848,21,87,701.6,41,0,0,0.0
Kyle Lowry,16,154,12,53,12.476831978319783,23,19.303871876374863,41,22,369.0,29,0,0,0.0
Courtney Lee,16,178,40,68,9.867555480833897,76,20.531795075102355,34,43,594.8,135,0,0,0.0
Daniel Gafford,14,106,-7,36,8.666580240174673,14,13.721973332728924,33,42,366.4,20,0,0,0.0
Terrence Williams,14,212,83,84,15.532376492194675,17,15.716729157118897,52,100,544.5,28,0,0,0.0
Chinanu Onuaku,57,613,501,224,13.022727150356712,64,11.499771389054184,82,259,2228.7,125,0,0,0.17
Lou Williams,57,334,313,118,12.09838254069582,41,11.759257997289996,55,117,1253.2,120,0,0,0.32
David Duke Jr.,68,573,137,191,12.697109364129677,41,16.90558441633651,70,110,1437.4,108,0,0,0.0
David Roddy,10,96,-56,33,8.620136275146013,11,11.02286338554446,46,72,462.3,27,0,0,0.0
Troy Daniels,5,46,-28,17,11.015713153724247,8,22.13728482409393,9,8,126.2,20,0,0,0.0
Royce O'Neale,63,359,-131,129,14.259997339010114,72,24.951064955040952,50,78,751.6,121,0,0,1.0
Lance Thomas,338,1735,322,633,24.17265010273191,117,26.971884564250104,80,458,2628.2,216,1,1,67.33
Kevin Durant,143,646,216,251,20.34818776578345,115,23.45377548009529,59,321,1222.8,50,0,0,6.43
Keldon Johnson,119,769,-19,323,16.235822824882607,120,21.07684076640285,82,341,1895.3,223,0,0,0.0
Avery Bradley,33,325,27,117,12.628805309734512,36,20.746416987064432,51,68,745.8,48,0,0,0.0
Markel Brown,105,399,-81,146,17.446069987898344,40,18.44564278817598,82,189,991.6,44,0,0,0.0
Damion Lee,92,786,-500,307,13.18061478454681,173,20.612541482517805,82,193,2153.6,470,0,0,1.13
Markieff Morris,284,1272,361,430,20.575211645188595,130,25.5484842000432,78,335,2126.2,86,0,0,34.6
James Wiseman,171,1010,-366,374,17.471933557702748,77,26.07681172676133,56,289,1842.2,93,0,0,0.85
Nikola Mirotic,15,120,-40,45,7.376647509578546,33,22.4665004397541,57,44,365.4,56,0,0,0.0
Alex Fudge,97,342,75,120,18.592982601491293,40,13.29335597562089,63,154,965.6,63,0,0,0.0
Jose Calderon,35,290,17,106,19.447567210224765,22,16.407845282839485,52,137,680.7,42,0,0,0.0
Tyler Herro,0,27,49,10,11.40774061990212,9,14.671588691701809,13,15,122.6,28,0,0,0.0
Joe Wieskamp,56,674,-299,281,16.105253469771814,171,22.373917450907346,54,323,1700.4,345,0,0,6.61
Matthew Dellavedova,228,1513,213,602,16.883888045048714,198,27.968743412902903,80,156,2699.3,329,0,0,22.17
Jamaal Tinsley,3,22,0,8,8.521934306569342,1,11.096488092936308,3,10,82.2,0,0,0,0.0
Tim Duncan,1,15,-4,5,10.70384937238494,2,14.05264871348249,18,7,47.8,3,0,0,0.0
Nicolo Melli,3,3,-7,0,14.872545454545456,1,18.68679530122187,2,0,11.0,4,0,0,0.0
Ish Wainright,59,396,-64,147,13.364038242658772,32,12.315838571925886,68,128,1317.9,47,0,0,0.0
Mike James,35,223,-12,91,10.286854223257016,63,18.42123823255123,51,64,773.1,141,0,0,0.0
Zion Williamson,75,660,207,261,16.152218741099396,134,24.65038382183509,55,228,1404.4,145,0,0,2.37
Paris Bass,159,1151,153,432,15.720854409776132,119,26.2747751628584,68,143,1996.7,157,0,0,4.24
Timofey Mozgov,156,1130,-281,423,18.23231104255512,169,24.355275645212803,67,491,2204.2,233,0,0,1.46
Nate Robinson,20,199,-80,84,8.689383928571425,35,17.65863758161196,81,75,672.0,40,0,0,0.0
Danny Green,43,277,29,117,14.475077252661643,62,11.80667448516792,77,424,1540.4,121,0,0,1.81
Isaiah Thomas,110,603,-40,226,18.97491510589883,40,23.29377618171142,73,234,1142.6,75,0,0,0.0
Jordan Goodwin,64,506,-171,210,11.936927345058622,67,12.852721015278124,82,218,1910.4,109,0,0,0.0
Jusuf Nurkic,79,779,-30,350,25.846767816889194,54,15.812133765934789,67,459,1730.1,58,0,0,0.63
Serge Ibaka,0,10,-28,4,7.176635135135135,1,9.34541222544299,5,6,74.0,6,0,0,0.0
Samardo Samuels,5,88,-117,33,5.758325664621675,19,13.826063107049402,21,33,391.2,32,0,0,0.0
Damian Jones,72,617,252,207,13.806789729917702,42,14.495247489012517,76,237,1725.4,60,0,0,0.44
Allen Crabbe,0,0,3,0,0.0,0,0.0,1,0,0.6,0,0,0,0.0
Carlik Jones,2,31,9,12,11.347260519247984,5,13.19819212188076,5,10,111.7,7,0,0,0.0
Andre Roberson,18,272,169,105,11.255689898880073,49,15.65283083166969,41,110,919.7,57,0,0,0.0
Zach Randolph,2,40,15,17,21.421130899376664,4,12.507778033307671,7,16,112.3,8,0,0,0.0
Josh Magette,191,1145,-184,368,18.26691524963821,181,24.98383561498297,64,170,2211.2,471,0,0,7.28
Nick Richards,362,2099,-112,764,24.84813449597041,224,28.522640322867893,82,322,3027.6,448,1,1,60.46
Jabari Parker,0,8,41,3,4.0595695839311325,1,6.618910989993811,24,17,139.4,12,0,0,0.0
Jimmer Fredette,255,1132,-351,383,19.482013987542345,116,25.8356168635679,58,154,1830.2,152,0,0,6.39
Isaiah Thomas,64,227,-128,70,11.061081984517944,32,18.84982637160459,20,33,568.4,40,0,0,0.0
Bruno Fernando,16,120,-48,49,25.38053409090909,12,27.739803352634844,47,32,176.0,20,0,0,0.25
Seth Curry,40,280,-72,120,18.139248251748253,16,12.830884619975466,42,124,858.0,23,0,0,1.39
Tyus Jones,0,11,11,5,42.11937106918237,1,24.077528043192583,4,1,15.9,4,0,0,0.0
Semih Erden,81,485,-202,202,23.56716660536962,35,12.189136453312011,68,246,1359.5,37,0,0,0.0
Andre Roberson,454,1874,180,605,22.10968675724572,265,30.55502946269437,82,484,2818.9,329,1,1,71.13
Chris Duarte,76,384,96,143,18.01487294781972,66,20.116855786458228,59,106,956.3,111,0,0,0.0
Drew Gooden,160,1306,-75,467,18.71455152715713,128,25.254686692584944,62,143,2170.7,253,0,0,3.2
Stanley Johnson,59,326,-33,124,12.37000505816894,46,20.2066647321571,82,88,790.8,49,0,0,0.0
Noah Vonleh,17,145,-20,61,18.76634531325887,21,16.25446602448711,33,82,411.8,43,0,0,0.0
Svi Mykhailiuk,5,74,26,29,17.15633623576691,8,21.51094262837005,36,16,149.3,16,0,0,0.0
Tony Snell,0,2,-2,1,85.91,0,43.6717084515231,2,0,1.0,0,0,0,0.0
Malachi Flynn,87,700,-178,261,11.557935163708938,78,17.31239488891395,82,163,1853.9,68,0,0,0.0
Josh Davis,0,8,9,4,28.181420454545457,2,25.38973754800339,4,3,17.6,1,0,0,0.0
T.J. McConnell,66,339,-10,111,12.352728705071396,36,14.835083777350183,61,103,1015.5,51,0,0,0.0
Charlie Bell,23,424,-245,175,14.876209995615955,127,17.469749312200793,51,209,1368.6,367,0,0,0.0
Demetrius Jackson,21,134,-3,50,9.956061576793024,42,12.98045299182628,38,50,561.9,75,0,0,0.0
Dwight Powell,23,335,13,154,15.623201450708867,50,18.91827957819732,45,82,909.9,120,0,0,0.0
Jaxson Hayes,88,685,-210,289,15.43938925588932,75,21.384679465352413,48,170,1604.6,135,0,0,0.0
Boban Marjanovic,2,4,-3,1,-1.3790189873417735,0,15.303172272483584,23,1,31.6,2,0,0,0.0
Luke Babbitt,78,703,-295,261,20.289461845344206,57,24.52401186468184,43,140,1178.1,136,0,0,0.03
Vic Law,210,1203,-119,496,18.574420740965675,170,21.28724790800436,73,497,2634.4,233,0,0,5.03
Alize Johnson,0,3,3,1,6.693076923076923,0,42.576379610565965,4,0,5.2,0,0,0,0.0
Luke Harangody,197,1270,183,423,21.05539690817657,126,19.792841685508225,73,245,2684.5,589,0,0,29.44
Brandan Wright,3,11,-13,3,3.606093189964157,3,26.025107467929416,11,6,27.9,1,0,0,0.0
Moritz Wagner,90,379,-114,118,16.219847318768615,45,21.24428201295572,52,77,805.6,58,0,0,0.0
Kenyon Martin Jr.,29,299,-64,108,17.36667986912347,34,22.06391651552223,27,77,580.7,46,0,0,0.0
Brandon Knight,116,548,-113,195,17.76863391557497,81,16.827323660713063,42,265,1374.0,168,0,0,0.0
Al Horford,1,1,-4,0,17.473939393939393,0,5.694097159567734,9,0,6.6,1,0,0,0.0
Bradley Beal,0,0,1,0,-15.073076923076922,0,16.828823283050607,3,0,2.6,0,0,0,0.0
Derrick White,218,1414,-76,548,18.424658537566906,258,27.965889915496657,81,206,2484.9,499,0,0,15.49
Lester Quinones,58,481,153,186,16.497863890979016,34,16.6307945861747,48,85,1196.1,150,0,0,0.0
Meyers Leonard,19,133,20,57,12.772526230831312,22,13.021126927265794,61,113,495.6,16,0,0,0.0
Chinanu Onuaku,108,606,-18,215,13.237497071913792,58,17.22705139888565,82,266,1707.6,98,0,0,0.0
Kristaps Porzingis,164,837,-375,318,17.45651046075705,94,21.478184478599783,63,193,1653.8,127,0,0,0.5
Marquis Daniels,6,28,-4,11,8.761506849315067,10,11.81176266436823,82,27,146.0,3,0,0,0.0
Dominic McGuire,142,454,84,156,14.914744178328448,71,11.62864499055142,82,473,1807.9,29,0,0,3.89
Mario Chalmers,38,266,-132,114,14.453575633478367,37,17.311896905537175,52,143,781.4,24,0,0,0.0
Chauncey Billups,94,818,215,362,24.19267517565913,87,19.96358511108724,68,348,1551.3,63,0,0,1.38
Alexis Ajinca,0,0,0,0,-18.66190476190476,0,20.73520157288265,5,0,2.1,0,0,0,0.0
Gordon Hayward,42,389,151,173,11.965946609161216,62,13.021410484543956,77,123,1344.8,139,0,0,0.0
R.J. Hampton,3,25,-32,11,5.759315436241614,3,21.841385678966915,82,24,74.5,2,0,0,0.0
Rui Hachimura,74,531,22,195,9.801817299695042,99,17.737460506539627,81,114,1442.8,79,0,0,0.0
Chandler Hutchison,10,26,-23,8,13.57896237172178,8,14.46201673977144,12,22,87.7,7,0,0,0.0
Avery Bradley,180,1298,300,473,22.70883847379769,145,26.276293084975965,65,209,2133.4,400,0,0,22.55
Greg Monroe,185,962,-296,354,14.505740685984623,146,22.07683216176275,71,178,2029.2,171,0,0,0.27
Gordon Hayward,27,337,11,134,13.34629958142316,30,13.956009468853956,73,166,1003.4,31,0,0,0.0
Donovan Mitchell,3,52,-14,18,6.832586337282583,7,5.845147016524849,21,38,396.7,16,0,0,0.0
Markieff Morris,82,729,83,281,15.901205028175118,103,26.547831608680244,63,135,1384.2,200,0,0,0.0
Cody Martin,3,13,-12,5,8.878309090909092,3,21.473718575002977,38,10,55.0,2,0,0,0.0
Ming Yao,69,831,4,314,17.89643247812251,99,17.122491136366296,72,347,2011.2,203,0,0,0.0
Julius Randle,126,312,-5,93,14.272533742331293,47,15.17930282384546,66,167,978.0,17,0,0,0.0
Jimmy Butler,237,956,229,318,19.215850279462487,71,27.519320664436325,66,125,1681.8,221,0,0,4.07
